issue_id,issue_key,resolution,issue_status,issue_type,created_date,resolution_date,description,organisation,load_date
"10911","SD-906","Done","Closed","Incident","2021-05-11T09:29:33.828+1200","2021-05-12T13:56:38.166+1200","FW: [Failed] metlifecare.onmicrosoft.com - MLC O365 Backups - S3 (0 objects), 0 issues","Metlifecare","2023-10-01"
"10910","SD-905","Done","Closed","Service Request","2021-05-07T17:52:22.812+1200","2021-05-07T18:04:09.969+1200","FW: RDP access to VM externally ","NXP","2023-10-01"
"10909","SD-904","Done","Closed","Service Request","2021-05-05T18:57:49.913+1200","2021-05-05T19:06:13.110+1200","FW: Farmax VPN","Farmax","2023-10-01"
"10907","SD-902","Done","Closed","Incident","2021-05-05T11:15:48.284+1200","2021-05-05T11:18:02.573+1200","etp-monitor1 container unable to start due to OS Patching","Atlas Gentech","2023-10-01"
"10906","SD-901","Done","Closed","Incident","2021-05-04T21:10:42.065+1200","2021-05-06T12:58:07.815+1200","Network Outage in Newstead DC","LIC","2023-10-01"
"10905","SD-900","","Closed","Service Request","2021-05-04T10:40:58.917+1200","","Azure SAP Environment Security Review","Waka Kotahi NZTA","2023-10-01"
"10904","SD-899","","Closed","Service Request","2021-05-04T10:04:50.921+1200","","31161 - Nutanix Infrastructure Move Support Services","LIC","2023-10-01"
"10903","SD-898","Duplicate","Closed","Service Request","2021-05-04T09:48:09.994+1200","2021-05-04T09:57:33.052+1200","Re: [JIRA] (SD-875) RE: Phone system down","ETP","2023-10-01"
"10902","SD-897","","Closed","Service Request","2021-05-03T21:12:23.856+1200","","29152 - Future State Network Design","Partners Life","2023-10-01"
"10901","SD-896","","Closed","Service Request","2021-05-03T21:07:56.959+1200","","30435 - Application Federation","Partners Life","2023-10-01"
"10900","SD-895","","Closed","Service Request","2021-05-02T20:59:59.860+1200","","26957-Azure Security Review ","Delegat","2023-10-01"
"10899","SD-894","","Closed","Service Request","2021-05-02T20:58:58.515+1200","","26560-Firewall centralisation and rule review ","Partners Life","2023-10-01"
"10898","SD-893","","Closed","Service Request","2021-05-02T20:58:11.432+1200","","24156-Animal Re-Platform to Linux ","LIC","2023-10-01"
"10897","SD-892","Done","Closed","Change","2021-04-29T21:44:01.512+1200","2021-04-29T22:05:01.294+1200","Environments for SAP environment - NXPSAPAPPP06","NXP","2023-10-01"
"10895","SD-890","Done","Closed","Change","2021-04-29T12:25:31.482+1200","2021-05-13T09:23:21.483+1200","Windows 2019 Upgrade on Maui DR Nutanix","LIC","2023-10-01"
"10894","SD-889","Done","Closed","Incident","2021-04-29T04:52:16.669+1200","2021-05-10T09:51:28.685+1200","Re: Farmax database failure - urgent","Farmax","2023-10-01"
"10893","SD-888","Done","Closed","Change","2021-04-28T16:27:06.551+1200","2021-05-10T09:48:41.447+1200","Increase Data Disk on FMXAZUS1","Farmax","2023-10-01"
"10892","SD-887","Done","Closed","Service Request","2021-04-28T13:30:39.993+1200","2021-04-29T22:22:56.268+1200","SAP Prod Upgrade","NXP","2023-10-01"
"10888","SD-883","Done","Closed","Incident","2021-04-24T12:02:19.287+1200","2021-04-24T18:34:12.571+1200","Critical situation with  batch production server zanvil (licnt1batchp01)","LIC","2023-10-01"
"10880","SD-875","Done","Closed","Incident","2021-04-23T08:31:22.969+1200","2021-06-08T09:09:49.069+1200","RE: Phone system down","Atlas Gentech","2023-10-01"
"10879","SD-874","Duplicate","Closed","Service Request","2021-04-21T17:01:07.523+1200","2021-04-22T16:07:02.269+1200","RE: Azure Files share","NXP","2023-10-01"
"10878","SD-873","Duplicate","Closed","Service Request","2021-04-21T16:59:16.654+1200","2021-04-22T16:07:22.860+1200","RE: Azure Files share","NXP","2023-10-01"
"10877","SD-872","Done","Closed","Service Request","2021-04-21T15:07:12.232+1200","2021-04-22T16:12:22.476+1200","FW: Azure Files share","NXP","2023-10-01"
"10876","SD-871","Done","Closed","Service Request","2021-04-16T18:40:12.700+1200","2021-04-22T16:08:10.731+1200","Farmax Access","Farmax","2023-10-01"
"10875","SD-870","Duplicate","Closed","Service Request","2021-04-15T07:45:08.981+1200","2021-04-22T16:08:56.421+1200","RE: Azure subscription","NXP","2023-10-01"
"10874","SD-869","Done","Closed","Service Request","2021-04-09T17:57:02.776+1200","2021-04-22T16:11:04.506+1200","RE: Azure subscription","NXP","2023-10-01"
"10873","SD-868","Done","Closed","Service Request","2021-04-09T08:08:28.224+1200","2021-04-15T13:30:02.068+1200","Fwd: Farmax VPN certificate (FW: Is this expired? FW Farmax Env: Console app storage and process.._","Farmax","2023-10-01"
"10872","SD-867","Done","Closed","Change","2021-04-08T13:32:09.249+1200","2021-04-08T21:41:02.499+1200","FW: SAP Prod upgrade","NXP","2023-10-01"
"10871","SD-866","","Closed","Service Request","2021-04-08T11:38:54.985+1200","","Nutanix Data Centre Power Outage","LIC","2023-10-01"
"10870","SD-865","Done","Closed","Service Request","2021-04-07T08:59:53.210+1200","2021-04-08T12:04:46.149+1200","FW: Farmax Azure DevOps access request","Farmax","2023-10-01"
"10869","SD-864","Done","Closed","Change","2021-04-01T16:22:11.684+1300","2021-04-13T08:16:25.362+1200","Back up LICNT2BATCHR01 to LICAZEPAN01 while Veeam failure on LICNT1BATCHP01 is investigated ","LIC","2023-10-01"
"10868","SD-863","Done","Closed","Change","2021-04-01T09:36:04.889+1300","2021-04-07T11:23:39.634+1200","Install Veeam V2 and enable backup on LICNT2BATCHR01","LIC","2023-10-01"
"10867","SD-862","Done","Closed","Service Request","2021-04-01T08:25:46.819+1300","2021-04-01T11:54:30.972+1300","[Warning] metlifecare.onmicrosoft.com - MLC O365 OneDrive Backup - S3 (1697 objects), 196 issues","Metlifecare","2023-10-01"
"10866","SD-861","Done","Closed","Service Request","2021-04-01T03:40:34.904+1300","2021-04-01T11:54:40.288+1300","[Warning] metlifecare.onmicrosoft.com - MLC O365 Backups - S3 (1021 objects), 38 issues","Metlifecare","2023-10-01"
"10865","SD-860","Done","Closed","Service Request","2021-03-31T12:25:41.209+1300","2021-03-31T15:16:38.692+1300","FW: Reconfigure SAP UAT","NXP","2023-10-01"
"10864","SD-859","Done","Closed","Service Request","2021-03-31T08:19:42.977+1300","2021-04-01T11:54:21.167+1300","[Warning] metlifecare.onmicrosoft.com - MLC O365 OneDrive Backup - S3 (1712 objects), 158 issues","Metlifecare","2023-10-01"
"10863","SD-858","Done","Closed","Service Request","2021-03-31T03:24:40.046+1300","2021-04-01T11:55:11.708+1300","[Warning] metlifecare.onmicrosoft.com - MLC O365 Backups - S3 (1018 objects), 38 issues","Metlifecare","2023-10-01"
"10862","SD-857","Done","Closed","Change","2021-03-30T10:34:48.699+1300","2021-04-27T13:09:52.421+1200","Firewall Change Request for LICAZSMONITI01","LIC","2023-10-01"
"10861","SD-856","Done","Closed","Service Request","2021-03-30T07:56:34.120+1300","2021-04-01T11:55:25.739+1300","[Warning] metlifecare.onmicrosoft.com - MLC O365 OneDrive Backup - S3 (1714 objects), 157 issues","Metlifecare","2023-10-01"
"10860","SD-855","Done","Closed","Service Request","2021-03-30T02:56:56.506+1300","2021-04-01T11:52:25.671+1300","[Warning] metlifecare.onmicrosoft.com - MLC O365 Backups - S3 (1015 objects), 38 issues","Metlifecare","2023-10-01"
"10859","SD-854","Done","Closed","Problem","2021-03-29T09:32:53.349+1300","2021-04-13T08:14:40.227+1200","Veeam Backup can't start on LICNT1BATCHP01","LIC","2023-10-01"
"10858","SD-853","Duplicate","Closed","Service Request","2021-03-29T09:26:59.646+1300","2021-03-29T09:33:54.635+1300","RE: Managed Service Scope and Access","NXP","2023-10-01"
"10857","SD-852","Done","Closed","Service Request","2021-03-29T09:05:24.440+1300","2021-04-01T11:58:16.140+1300","Fwd: Notes and Actions from Yesterday’s Benchmarking meeting","Farmax","2023-10-01"
"10856","SD-851","Done","Closed","Service Request","2021-03-29T08:59:24.267+1300","2021-03-29T09:33:12.177+1300","FW: Managed Service Scope and Access","NXP","2023-10-01"
"10853","SD-848","Duplicate","Closed","Service Request","2021-03-26T13:37:34.983+1300","2021-03-30T09:38:47.897+1300","RE: 2 New VM ","NXP","2023-10-01"
"10852","SD-847","Done","Closed","Service Request","2021-03-26T12:03:21.692+1300","2021-03-26T16:20:00.461+1300","Wireshark has stopped on the ETP-NS-UTIL01 (Wireshark) server on Wednesday ","Atlas Gentech","2023-10-01"
"10851","SD-846","Done","Closed","Service Request","2021-03-26T11:57:17.063+1300","2022-03-02T10:25:47.968+1300","Console App Function","Farmax","2023-10-01"
"10850","SD-845","Done","Closed","Service Request","2021-03-26T09:29:26.226+1300","2021-04-01T12:00:19.273+1300","FW: MS True Up - Windows Servers with LIC LIcences Installed","LIC","2023-10-01"
"10849","SD-844","Done","Closed","Change","2021-03-25T10:27:34.473+1300","2021-05-04T09:11:05.872+1200","Acceptance Cutover of Batch and DB2","LIC","2023-10-01"
"10848","SD-843","Done","Closed","Service Request","2021-03-24T09:08:31.576+1300","2021-03-24T09:11:11.941+1300","Test  3","ETP","2023-10-01"
"10847","SD-842","Done","Closed","Incident","2021-03-23T17:07:16.150+1300","2021-03-25T11:38:51.189+1300","FW: Farmax VPN","Farmax","2023-10-01"
"10845","SD-840","Done","Closed","Service Request","2021-03-23T16:06:48.904+1300","2021-04-01T12:01:37.186+1300","2 New VM","NXP","2023-10-01"
"10844","SD-839","Done","Closed","Service Request","2021-03-23T11:16:10.454+1300","2021-03-23T11:18:24.443+1300","FW: Service Desk Ticket Edited: T20210322.0089 - ETP monthly server list required for March (Please supply by end of the month) (Livestock Improvement Corporation)","LIC","2023-10-01"
"10843","SD-838","Done","Closed","Service Request","2021-03-22T10:52:01.010+1300","2021-03-22T11:03:57.432+1300","SD-837 SD-835 FW: NXPSAPSQLP01","NXP","2023-10-01"
"10842","SD-837","Done","Closed","Service Request","2021-03-22T10:51:01.999+1300","2021-03-22T10:52:05.267+1300","SD-835 FW: NXPSAPSQLP01","NXP","2023-10-01"
"10841","SD-836","Done","Closed","Service Request","2021-03-22T10:12:57.973+1300","2021-03-22T10:46:16.102+1300","[JIRA] (SD-835) FW: NXPSAPSQLP01","NXP","2023-10-01"
"10840","SD-835","Done","Closed","Service Request","2021-03-22T10:12:20.227+1300","2021-03-22T10:49:48.541+1300","FW: NXPSAPSQLP01","NXP","2023-10-01"
"10839","SD-834","Done","Closed","Service Request","2021-03-22T09:54:52.271+1300","2021-03-22T10:05:53.005+1300","Veeam Backup for Microsoft Office 365 Test E-mail","Kordia","2023-10-01"
"10838","SD-833","Done","Closed","Service Request","2021-03-22T09:53:11.804+1300","2021-03-22T10:05:41.879+1300","Veeam Backup for Microsoft Office 365 Test E-mail","Kordia","2023-10-01"
"10837","SD-832","Done","Closed","Service Request","2021-03-19T11:19:45.886+1300","2021-03-22T10:12:50.335+1300","SD-816 FW: COMMERCIAL Bulk: Hotfix for version 4c of Veeam Backup for Microsoft Office 365","Metlifecare","2023-10-01"
"10836","SD-831","Done","Closed","Incident","2021-03-16T10:42:18.455+1300","2021-03-16T10:43:48.822+1300","test","ETP","2023-10-01"
"10835","SD-830","Done","Closed","Service Request","2021-03-12T16:48:46.163+1300","2021-03-19T11:10:40.875+1300","Can you check when what the last backup","NXP","2023-10-01"
"10834","SD-829","Done","Closed","Service Request","2021-03-10T15:36:09.922+1300","2021-03-22T11:04:48.124+1300","Service Desk Ticket Edited: T20210310.0090 - Urgent : require list of user ids and names for SAMBA access audit to licnt1batchd01 (Livestock Improvement Corporation)","LIC","2023-10-01"
"10833","SD-828","Done","Closed","Service Request","2021-03-10T13:41:54.648+1300","2021-03-15T12:12:17.797+1300","Confirm when daily backups are running for LICAZSBATCHD01","LIC","2023-10-01"
"10832","SD-827","Done","Closed","Change","2021-03-10T13:39:04.892+1300","2021-03-15T12:13:23.059+1300","Confirm ability to use daily/weekly/monthly/yearly policies with VBA","LIC","2023-10-01"
"10831","SD-826","Done","Closed","Change","2021-03-10T13:35:18.445+1300","2021-03-15T12:10:54.401+1300","Set the VBA Worker config at LIC to use DS3v2 SKU","LIC","2023-10-01"
"10830","SD-825","Done","Closed","Change","2021-03-08T12:26:29.795+1300","2021-03-10T13:45:02.697+1300","Stop doing backups on LICNT2BATCHD01 now that we are live on Azure","LIC","2023-10-01"
"10829","SD-824","Done","Closed","Service Request","2021-03-05T13:10:48.533+1300","2021-03-09T14:08:53.092+1300","FW: Service Desk Ticket Edited: T20210305.0070 - ETP monthly server list required for February (Livestock Improvement Corporation)","LIC","2023-10-01"
"10828","SD-823","Done","Closed","Change","2021-03-02T10:48:11.003+1300","2021-03-09T14:09:57.043+1300","vnet peering between aze-vnet and (lic-at-ase-vnet and lic-prod-aue-vnet)","LIC","2023-10-01"
"10827","SD-822","Done","Closed","Service Request","2021-03-01T11:15:46.534+1300","2021-05-04T09:12:58.230+1200","ProCare - Managed Services - March 2021","ProCare","2023-10-01"
"10826","SD-821","Done","Closed","Service Request","2021-03-01T11:15:26.024+1300","2021-05-04T09:13:09.417+1200","Farmax - T&M - March 2021","Farmax","2023-10-01"
"10825","SD-820","Done","Closed","Service Request","2021-02-24T14:32:11.440+1300","2021-03-03T09:21:28.815+1300","FW: IP White list","NXP","2023-10-01"
"10824","SD-819","Done","Closed","Change","2021-02-23T12:05:38.540+1300","2021-03-10T13:46:07.688+1300","Submit CR for SKU change on LICAZSDB2D02","LIC","2023-10-01"
"10823","SD-818","Done","Closed","Service Request","2021-02-23T09:40:55.063+1300","2021-03-09T16:06:30.448+1300","Restore UAT wM EAI servers ","NXP","2023-10-01"
"10822","SD-817","Done","Closed","Change","2021-02-22T15:23:49.063+1300","2021-03-03T09:22:06.349+1300","Newstead Nutanix host boot disk firmware upgrade","LIC","2023-10-01"
"10821","SD-816","Done","Closed","Service Request","2021-02-18T10:33:50.256+1300","2021-02-22T15:21:19.055+1300","FW: COMMERCIAL Bulk: Hotfix for version 4c of Veeam Backup for Microsoft Office 365","Metlifecare","2023-10-01"
"10820","SD-815","Done","Closed","Incident","2021-02-17T13:59:28.478+1300","2021-03-09T16:11:24.269+1300","FW: wM incident today","NXP","2023-10-01"
"10819","SD-814","Done","Closed","Service Request","2021-02-16T09:52:32.823+1300","2021-02-16T13:02:52.347+1300","Server Reboot","NXP","2023-10-01"
"10818","SD-813","Done","Closed","Service Request","2021-02-12T09:53:31.080+1300","2021-02-16T11:19:43.734+1300","FW: Local Admin Password","NXP","2023-10-01"
"10817","SD-812","Done","Closed","Service Request","2021-02-09T10:13:11.608+1300","2021-02-22T15:22:39.412+1300","Up times for UAT server for wM and SAP","NXP","2023-10-01"
"10816","SD-811","Done","Closed","Service Request","2021-02-09T07:38:07.166+1300","2021-02-16T11:16:14.156+1300","NXP SAP Development","NXP","2023-10-01"
"10815","SD-810","Done","Closed","Service Request","2021-02-05T12:50:40.805+1300","2021-03-01T11:10:03.166+1300","Farmax - T&M - February 2021","Farmax","2023-10-01"
"10814","SD-809","Done","Closed","Service Request","2021-02-05T10:59:20.938+1300","2021-02-22T15:20:21.578+1300","FW: Turn on VM and access to Azure portal ","NXP","2023-10-01"
"10813","SD-808","Done","Closed","Service Request","2021-02-04T14:26:55.537+1300","2021-02-23T16:23:30.380+1300","RE: Allow New Subnets to LIC Mail Relay","LIC","2023-10-01"
"10811","SD-806","Done","Closed","Change","2021-02-04T10:24:30.340+1300","2021-02-22T15:19:25.153+1300","Update boot SSD firmware","LIC","2023-10-01"
"10810","SD-805","Done","Closed","Service Request","2021-02-03T10:24:23.838+1300","2021-03-01T11:04:42.461+1300","ProCare - Managed Services - February 2021","ProCare","2023-10-01"
"10809","SD-804","Done","Closed","Service Request","2021-02-02T12:33:35.857+1300","2021-02-16T11:16:34.569+1300","NXP SAP Dev environment","NXP","2023-10-01"
"10808","SD-803","Done","Closed","Service Request","2021-01-29T12:06:19.782+1300","2021-02-23T16:25:04.195+1300","IaaS Diag Server freezes, Wireshark stopped [## 141212 ##]","Atlas Gentech","2023-10-01"
"10807","SD-802","Duplicate","Closed","Service Request","2021-01-28T16:35:40.984+1300","2021-01-28T17:25:22.564+1300","Service Desk Ticket Edited: T20210128.0044 - Restore licnt2batchp01:/oltpp1/data/userfiles/ directory - URGENT (Livestock Improvement Corporation)","LIC","2023-10-01"
"10806","SD-801","Duplicate","Closed","Service Request","2021-01-28T16:05:56.542+1300","2021-01-28T17:25:01.586+1300","Re: Service Desk Ticket Edited: T20210128.0044 - Restore licnt2batchp01:/oltpp1/data/userfiles/ directory - URGENT (Livestock Improvement Corporation)    [ ref:_00D6F1gDOd._5006F2rLPMh:ref ]","LIC","2023-10-01"
"10805","SD-800","Done","Closed","Service Request","2021-01-28T16:03:46.600+1300","2021-03-22T11:05:55.334+1300","FW: Service Desk Ticket Edited: T20210128.0044 - Restore licnt2batchp01:/oltpp1/data/userfiles/ directory - URGENT (Livestock Improvement Corporation)    [ ref:_00D6F1gDOd._5006F2rLPMh:ref ]","LIC","2023-10-01"
"10804","SD-799","Done","Closed","Service Request","2021-01-27T12:19:57.481+1300","2021-03-09T16:04:33.267+1300","Service Desk Ticket Edited: T20210127.0032 - ATTN: ETP - kubernetes access (Livestock Improvement Corporation)","LIC","2023-10-01"
"10803","SD-798","Done","Closed","Change","2021-01-25T14:22:39.079+1300","2021-02-04T09:09:34.366+1300","LICNEWNUT06 Nutanix BMC reset and BMC BIOS upgrade","LIC","2023-10-01"
"10802","SD-797","Done","Closed","Change","2021-01-25T14:15:20.621+1300","2021-02-04T09:10:50.329+1300","PROD | ACCP | DR vnet peering","LIC","2023-10-01"
"10801","SD-796","Duplicate","Closed","Service Request","2021-01-25T10:09:29.107+1300","2021-01-25T10:14:00.083+1300","RE: CRM107100: Dev copy unavailable","NXP","2023-10-01"
